304	212
3040	1600
3041	180
3042	336
3043	64
3044	3520
3045	384
3046	468
3047	28
3048	260
3049	108
305	2856
3050	68
3051	1012
3052	5260
3053	2288
3054	512
3055	524
3056	60
3057	68
3058	16
3059	6
306	2332
3060	4592
3061	644
3062	2272
3063	476
3064	304
3065	20
30659	40
3066	652
3067	2560
3068	788
3069	252
307	2108
3070	3024
30701	36
30707	4944
3071	868
30712	64
3072	2584
30721	52
3073	56
3074	1172
30745	16
30747	28
30749	1744
3075	716
3076	180
3077	824
3078	320
30783	4
3079	524
30793	3980
308	1612
3080	3
30803	548
3081	9660
30810	3204
30812	3288
30816	976
30818	192
3082	5668
30820	596
30822	1444
30825	2268
3083	3056
3084	32
30846	328
30848	260
3085	24
30850	436
3086	360
3087	3852
3088	2384
30883	148
3089	1968
30890	9
30892	48
30894	432
30896	3
30898	460
309	176
3090	976
3091	424
3092	140
3093	460
3094	548
30942	8
30949	36
3095	1232
30952	44
30954	16
3096	588
3097	532
30970	32
30977	21
3098	3760
30981	20
3099	1224
30991	64
30994	16
30996	44
31	6788
310	248
3100	4488
31000	84
31004	3
3101	3348
31011	8
3102	484
31026	56
3103	184
31030	60
31032	20
31035	168
31038	16
3104	4448
31040	8
31042	24
31045	16
31047	20
31049	24
3105	2144
31053	3
3106	100
31060	3
3107	5600
31079	68
3108	6076
31083	36
31086	60
3109	268
31090	2
311	68
3110	72
31101	104
31104	20
31107	20
31109	9
3111	1172
31112	3
31114	80
31116	84
3112	140
31123	8
3113	1852
3114	15168
31148	8
3115	588
31150	24
31156	44
3116	32
31160	32
31162	148
3117	480
3118	172
31184	336
31188	6
3119	20
31193	108
312	400
3120	340
3121	52
3122	64
31221	300
31223	44
31225	268
3123	4
3124	64
31247	8
3125	464
31251	72
31255	52
3126	32
31260	32
31263	28
3127	196
31270	28
3128	132
3129	748
313	388
3130	456
31309	3
3131	6
3132	52
3133	220
3134	508
31347	48
31349	8
3135	1256
31359	20
3136	36
31362	12
31364	184
31367	20
3137	88
3138	136
3139	92
314	1516
3140	92
31408	12
3141	516
31410	760
3142	940
31420	324
31422	156
31424	96
31427	552
31429	28
3143	156
31431	112
31433	244
31435	68
31437	268
3144	80
31445	112
31447	20
3145	1000
3146	1020
31467	76
3147	5772
3148	4896
31485	48
3149	44
31494	15
315	8796
3150	168
3151	20
3152	2056
31522	68
31528	136
3153	1168
3154	32
31545	2
31547	2
3155	2516
31553	20
31555	112
3156	1316
3157	3484
31577	6
3158	272
31584	12
31588	12
3159	1492
31590	20
31594	12
31598	16
316	13336
3160	8184
31600	3
31606	2
3161	64
31610	12
31613	4
31617	92
3162	76
31628	8
3163	752
3164	6
3165	264
31658	2240
3166	92
31660	428
3167	900
3168	3692
31680	8
31682	6
31685	2036
31687	68
31689	188
3169	700
31692	2
31694	460
31696	2492
31698	248
317	13576
3170	3
31700	84
31702	72
31705	40
3171	168
3172	40
31724	84
3173	2660
31737	64
3174	5684
31742	6
31747	52
3175	5432
31750	6
3176	5468
3177	1112
31770	12
3178	3108
31785	16
3179	1212
318	21600
3180	288
31804	304
31807	68
3181	564
3182	756
3183	108
3184	24
3185	960
31854	24
3186	1684
31867	156
3187	3
31878	1008
3188	128
3189	528
319	2644
3190	372
31900	4
31903	52
31909	28
3191	2
3192	92
31923	164
3193	4
31930	32
31934	104
3194	880
3195	3
31950	9
31952	64
31956	76
3196	932
3197	944
31973	24
3198	3244
3199	72
31998	6
32	33528
320	256
3200	948
32002	8
32009	64
3201	1528
32011	208
32013	24
32015	2
32017	196
32019	644
3202	28
32022	112
32025	36
32029	736
3203	1384
32031	1016
3204	540
32049	28
3205	64
32056	6
32058	48
3206	576
32060	6
32062	2
3207	48
32074	4
32076	72
32078	28
3208	1344
32082	8
32084	44
32088	4
3209	4
32090	3
321	344
3210	3080
32109	16
3211	156
32116	56
3212	12
32120	4
32122	6
32124	12
32126	2
32128	20
3213	664
32139	48
3214	236
32141	12
32149	32
3215	16
32151	8
32153	24
32156	4
32158	4
3216	24
32160	44
32162	16
32166	3
3217	204
32170	8
32174	24
32179	36
3218	120
3219	940
322	1252
3220	6
3221	136
32211	4
32213	244
3222	40
3223	276
32234	28
32239	24
3224	176
3225	792
3226	2
32261	24
3227	3
3228	12
32285	4
32289	52
3229	8
32291	204
32294	6
32296	236
32298	320
3230	208
32300	116
32302	120
3231	15
32314	56
32316	12
32318	2
3232	32
32325	36
32329	3
3233	8
32333	9
32335	4
3234	1
32342	8
32345	18
32347	20
32349	28
3235	332
32352	8
32354	9
3236	16
32361	15
32369	36
3237	4
32371	44
32375	4
3238	396
32381	4
32383	20
32385	12
32387	64
32389	9
3239	52
32392	8
32395	32
324	200
3240	72
3241	168
3242	20
3243	920
3244	552
32444	4
3245	64
32456	12
3246	1424
32460	40
32469	40
3247	2564
3248	916
3249	1052
325	352
3250	1212
3251	548
3252	2732
32525	16
3253	4952
3254	1860
3255	3544
3256	2896
3257	2200
3258	1184
32582	64
32584	60
32587	4212
32589	68
3259	1152
32591	60
32593	8
32596	368
32598	312
326	396
3260	1320
32600	42
32602	12
32605	4
3261	1168
32617	36
3262	768
32620	12
32625	20
32627	120
3263	2068
32632	48
3264	1804
32646	32
32649	12
3265	1964
32657	8
3266	1056
32666	28
32668	20
3267	1748
32674	20
32677	12
3268	1436
3269	2360
327	5300
3270	1200
3271	2632
3272	948
32721	80
3273	3896
3274	2140
32743	52
3275	4220
3276	240
3277	2
32770	84
3278	2
32781	32
3279	16
32792	4
328	2176
3280	20
3281	248
3282	84
32825	8
3283	32
3284	156
32844	12
3285	3744
32853	88
3286	680
32862	28
3287	648
32875	4
3288	32
32882	32
3289	272
32892	64
329	22916
3290	2
3291	18
3292	36
3293	12
3294	20
3295	76
32954	3
3296	1236
32966	3
3297	4
3298	3124
32988	28
3299	700
32999	2
33	36
330	1392
3300	2564
33004	3408
33008	3
3301	4696
3302	132
3303	36
33036	52
3304	248
3305	4
3306	156
3307	948
33072	48
3308	648
33085	440
3309	88
331	512
3310	340
3311	144
33113	12
33119	4
3312	2
33124	32
33126	32
3313	40
33132	4
33134	8
33136	28
33138	152
3314	16
33140	1
33142	2
33145	200
33148	12
3315	9
33150	24
33152	8
33154	680
33158	400
3316	1952
33160	2
33162	624
33164	420
33166	2104
33168	56
3317	2016
33171	476
3318	64
33188	40
3319	60
33191	12
33193	4
332	1712
3320	152
3321	12
3322	24
3323	84
33237	24
3324	768
3325	276
3326	772
33264	2
3327	352
3328	2924
33288	6
3329	72
33296	6
333	3292
3330	496
3331	60
33312	124
3332	3
33321	20
3333	20
3334	2108
33340	8
3335	60
33358	48
3336	4
3337	6
3338	232
3339	220
334	1440
3340	100
3341	712
33410	12
3342	1180
33421	56
3343	172
33437	420
3344	104
3345	36
33451	16
33454	20
3346	36
3347	420
3348	16
3349	40
33493	6560
33495	120
33499	292
335	156
3350	656
3351	40
3352	18
3353	4
33539	76
3354	1908
3355	2308
33558	12
3356	1
33564	108
3357	208
3358	1788
33585	56
3359	2440
33592	28
336	212
3360	1712
33603	48
33608	2
3361	2964
33615	672
3362	2436
33621	48
33629	4
3363	2340
33639	180
3364	308
33641	8
33644	28
33646	372
33649	68
3365	788
33660	956
33669	208
3367	68
33672	112
33675	48
33677	80
33679	1552
3368	128
33681	44
33683	160
33685	16
33688	4
3369	8
337	7352
3370	120
3371	104
3372	124
33722	44
33725	40
3373	16
3374	32
3375	112
33750	28
3376	2
3377	16
3378	32
33781	8
3379	432
33794	4592
338	4008
3380	20
3381	2
33815	20
33817	220
33819	76
3382	4
33821	8
33823	24
33826	76
3383	2
33830	256
33832	20
33834	728
33836	808
33838	124
3384	1084
3385	488
3386	5204
3387	772
3388	1704
33880	636
3389	120
33896	200
339	19812
3390	180
33903	476
33905	9
3391	552
3392	764
3393	184
3394	904
3395	188
3396	4828
33966	96
3397	1888
3398	2068
3399	408
34	25876
340	1420
3400	176
34002	48
3401	548
34018	40
3402	60
3403	124
3404	1428
34048	3652
3405	540
3406	232
34063	24
34065	8
3407	8
34072	856
3408	11692
3409	1932
341	360
3410	12
3411	4
3412	724
34129	60
3413	32
3414	172
34143	408
34148	156
3415	256
34150	1824
34153	692
34155	88
34158	4
34162	1768
34164	196
3417	116
34170	32
34177	12
3418	9492
34185	8
34189	4
3419	28
34193	6
34198	48
342	4680
3420	352
3421	4632
3422	380
3423	168
3424	1892
3425	220
3426	420
3427	208
34271	216
3428	196
3429	888
34292	24
34299	6
343	420
3430	864
3431	240
34319	2172
3432	268
34321	220
34323	176
34326	124
3433	180
34330	28
34332	300
34334	456
34336	292
34338	880
3434	112
3435	3300
34353	20
34359	112
3436	400
3437	96
3438	2008
3439	2004
344	14860
3440	1468
34405	1756
3441	2268
3442	68
3443	48
34437	872
3444	1296
3445	372
3446	224
3447	188
34473	3
3448	4596
34482	44
3449	96
34499	24
345	4340
3450	3896
3451	1100
3452	3196
34520	296
34523	172
34526	6
34528	472
3453	500
34530	308
34532	704
34534	568
34536	236
34538	28
3454	276
34540	104
34542	884
3455	12
3456	316
3457	500
34579	32
3458	18
34583	48
3459	340
346	1008
3460	2
34608	8
3461	2044
3462	1276
34624	8
3463	36
3464	120
34643	28
34645	52
34648	8
3465	44
3466	520
3467	1152
3468	1560
3469	1436
347	800
3470	660
3471	5588
3472	68
3473	64
3474	88
3475	324
3476	3632
34767	32
3477	2088
3478	884
3479	3052
348	3468
3480	888
3481	5616
3483	1508
3484	812
3485	16
3486	16
3487	388
3488	32
3489	5784
349	12996
3490	76
3491	128
3492	80
3493	8
3494	1500
3495	40
3496	224
3497	188
3498	2132
3499	3200
35	1344
350	7040
3500	648
3501	464
35015	64
3502	292
3503	1292
3504	1816
3505	2216
3506	356
3507	2332
3508	1132
3509	320
351	1632
3510	5604
3511	244
3512	2068
3513	1040
3514	192
3515	468
3516	744
3517	12
3518	220
3519	408
352	1196
3520	60
3521	1012
3522	20
3523	48
3524	1100
3525	1784
3526	1744
3527	10632
3528	800
3529	928
353	6640
3530	44
3531	68
3533	32
3534	1588
3535	5392
3536	1644
3537	220
3538	516
3539	296
354	668
3540	116
3541	9
3542	12
3543	1476
3544	104
3545	1200
3546	508
3547	200
3548	520
3549	624
355	2752
3550	376
3551	1232
3552	2844
3553	228
3554	372
3555	2344
3556	2092
3557	256
3558	9
3559	124
356	45748
3560	12
3561	1
3562	100
3563	300
3564	1104
3565	1392
3566	1128
3567	172
3568	84
3569	504
357	23068
3570	52
3571	524
3572	292
3573	136
3574	104
3575	40
3576	960
3577	268
3578	20652
3579	260
358	1920
3580	124
3581	512
3582	2
3583	1
35836	4212
3584	204
3585	68
3586	52
3587	168
3588	84
3589	20
359	88
3590	208
3591	1232
3592	52
3593	1204
3594	996
3595	24
35957	708
3596	100
3597	304
3598	396
3599	360
36	7468
360	1812
3600	172
3601	20
3602	64
3603	24
3604	200
3605	188
36056	4
3606	708
3607	12
3608	4184
3609	24
361	4160
3610	28
3611	104
3612	72
3613	276
3614	816
3615	1772
36152	8
3616	1060
3617	2396
3618	1948
3619	140
362	5556
3620	108
3621	52
3622	104
3623	11756
3624	2164
3625	72
3626	84
3627	448
36276	232
3628	256
3629	608
363	592
3630	28
3631	24
3632	120
3633	2004
3634	296
3635	2932
3636	28
3637	80
3638	1560
3639	2584
36392	15
36397	188
364	29868
3640	64
36401	1188
3641	44
3642	40
3643	272
3644	52
3645	124
3646	1720
3647	3
36477	36
3648	72
3649	492
365	1452
3650	18
36509	200
3651	21
36511	6
36513	32
36517	2224
36519	320
3652	92
36523	20
36525	544
36527	320
36529	2432
3653	268
36531	72
36533	28
36535	624
36537	224
36539	20
3654	1172
36541	4
36545	3
3655	108
36553	6
3656	8
3657	16
3658	152
3659	52
366	1100
3660	252
3661	124
3662	112
3663	88
3664	56
3665	56
3666	24
3667	48
3668	944
3669	148
367	11056
3670	44
36708	468
3671	3556
3672	364
3673	92
3674	84
3675	676
36752	3
3676	888
3677	436
3678	176
3679	192
368	7176
3680	128
3681	1468
3682	524
3683	1704
3684	692
3685	1068
3686	1300
3687	20
3688	808
3689	384
369	404
3690	340
3691	72
3692	136
3693	440
3694	156
3695	116
3696	164
3697	1812
3698	2488
3699	1344
37	40
370	4908
3700	516
3701	856
3702	3216
3703	2752
3704	2068
3705	772
3706	1096
3707	568
3708	608
3709	244
371	2064
3710	276
3711	80
3712	572
3713	184
3714	76
3715	120
3716	72
3717	3224
3718	148
3719	132
372	2652
3720	248
3721	24
37211	8
3722	20
3723	880
3724	252
37240	252
3725	136
3726	380
3727	360
3728	352
37287	8
3729	968
373	3148
3730	2828
3731	140
3732	352
3733	1088
37335	4
3734	224
3735	3004
3736	248
3737	144
3738	256
37380	660
37382	528
37384	356
37386	1012
3739	240
374	3580
3740	3476
3741	1356
3742	1436
3743	524
3744	2892
3745	4032
3746	288
3747	616
37475	240
37477	128
3748	36
3749	76
375	228
3750	2
3751	6196
3752	2424
3753	4976
3754	532
37545	36
3755	3104
3756	132
3757	32
3758	168
3759	64
376	4656
3760	456
3761	140
3762	4
3763	1616
3764	344
3765	140
3766	244
3767	260
3768	148
3769	336
377	14432
3770	608
3771	236
3772	16
37720	232
37727	572
37729	936
3773	308
37731	200
37733	1180
37736	88
37739	136
3774	116
37741	1052
3775	40
3776	60
3777	76
3778	4
3779	2
378	1092
3780	40
3781	80
3782	28
3783	776
37830	296
37837	8
3784	440
37844	24
37846	4
3785	3104
37853	116
37855	96
37857	252
3786	624
3787	168
3788	684
3789	188
379	1848
3790	108
3791	1336
3792	84
3793	9040
3794	256
3795	184
37955	12
37957	1
3796	92
3797	244
37976	4
3798	1904
3799	284
38	156
380	17900
3800	8
3801	680
3802	452
3803	12
38038	1208
3804	76
3805	36
3806	112
38061	1024
3807	192
3808	76
3809	2228
38095	4
381	2240
3810	80
3811	664
3812	628
3813	248
3814	496
3816	112
3817	36
3818	16
38188	44
3819	608
38198	28
382	2312
3820	72
3821	948
3822	212
3823	192
3824	544
3825	1296
3826	2280
3827	2028
3828	6
3829	20
38294	88
383	2188
3830	284
38304	152
3831	1168
3832	76
38320	2
3833	216
3834	368
3835	800
3836	1424
3837	316
3838	140
38388	124
3839	144
384	736
3840	376
3841	1396
3843	180
38435	1
3844	2484
3845	84
3846	392
3847	136
3848	92
3849	220
38499	152
385	100
3850	28
3851	360
3852	1564
3853	44
3854	264
3855	296
3856	4
3857	536
3858	644
3859	364
386	260
3860	40
38600	132
3861	1976
3862	188
3863	5380
3864	1044
3865	868
3866	32
3867	76
3868	5252
3869	3056
387	568
3870	184
38701	36
3871	1356
3872	400
3873	996
3874	100
3875	64
3876	44
3877	924
3878	56
3879	1160
38798	648
388	568
3880	84
3881	56
3882	3140
38824	6
3883	52
3884	204
38843	3
3885	160
3886	156
3887	24
3888	52
38886	964
3889	1076
389	180
3890	2
3891	4
3892	92
3893	1980
3894	48
3895	312
3896	524
3897	6868
3898	120
3899	20
38992	104
38994	48
39	9080
390	296
3900	36
3901	296
3902	40
3903	120
3904	3
3905	56
39052	124
3906	152
3907	9
3908	436
3909	208
391	168
3910	1172
3911	3616
3912	60
3913	56
3914	84
3915	340
3916	2348
3917	864
3918	516
39183	1596
3919	280
392	156
3920	168
3921	60
3922	28
3923	148
39231	288
39234	244
3924	20
3925	436
3926	216
3927	680
3928	356
3929	296
39292	1000
393	720
3930	352
39307	88
3931	52
3932	604
3933	44
3934	44
3936	224
39369	9
3937	216
3938	116
39381	280
3939	128
39390	3
39394	6
39398	28
394	80
3940	24
39400	208
39402	16
39408	60
3941	32
39410	20
39412	1
39414	232
39416	20
39419	72
3942	108
39421	16
39425	3
39427	136
39429	1
3943	572
39435	204
39439	1
3944	52
39441	56
39444	772
39446	1204
39449	316
3945	280
3946	908
3947	528
39474	2
3948	5360
3949	8224
395	8
3950	1076
3951	116
3952	2116
3953	636
3954	40
3955	408
3956	536
3957	216
3958	104
3959	1156
396	20
3960	72
3961	432
3962	92
3963	352
3964	232
3965	148
39659	2
3966	128
3967	2156
3968	1256
3969	1652
397	24
3970	88
39703	12
3971	72
39715	176
3972	872
3973	548
3974	76
3975	256
3976	24
39768	3
3977	5204
3978	1236
3979	856
398	36
3980	960
3981	1424
3982	48
3983	1136
3984	1476
3985	272
3986	1408
39869	92
3987	616
3988	1816
39886	52
3989	212
39896	4
399	6
3990	236
3991	396
3992	220
3993	1064
3994	4496
3995	20
3996	8284
3997	828
3998	988
3999	1168
4	944
40	328
400	8
4000	252
4001	56
40010	24
4002	2420
4003	292
4004	8
4005	740
4006	1072
4007	1512
4008	1356
4009	332
401	12
4010	628
4011	4700
4012	200
4013	16
4014	3340
40148	112
4015	1640
4016	1492
4017	868
4018	2452
4019	2156
402	24
4020	904
4021	316
4022	5904
4023	1680
4024	328
4025	2680
4026	12
4027	5812
40278	1032
4028	132
4029	1136
403	6
4030	404
4031	364
4032	40
4033	1156
40337	16
40339	252
4034	6124
4035	128
4036	1044
4037	696
4038	48
4039	924
404	36
4040	788
4041	1200
40412	52
40414	128
4042	284
4043	164
4044	28
4045	40
4046	112
4047	640
4048	4
4049	28
40491	12
40494	2
405	2948
4050	20
4051	52
4052	788
4053	296
4054	972
4055	696
4056	632
4057	15
40574	60
4058	4
40581	184
40583	1988
40586	4
4059	6
406	40
4060	80
4061	400
40614	472
4062	724
40629	1672
4063	256
4064	80
4065	68
4066	904
4067	340
4068	612
4069	1208
407	1560
4070	16
4071	1
4072	100
40723	144
4073	72
40732	420
4074	72
4075	1
40752	3
4076	16
4077	352
4078	76
4079	428
408	204
4080	244
4081	80
40815	2356
40817	24
40819	1792
4082	300
40826	172
4083	44
40833	1
4084	2924
4085	6956
40851	332
4086	1244
4087	56
40870	336
4088	32
40887	88
4089	464
409	324
4090	900
4091	972
4092	340
4093	84
4094	76
40946	240
4095	372
40952	88
40955	180
40959	304
4096	48
40962	104
40964	24
40966	264
40969	15
4097	48
40973	64
4098	120
40988	44
4099	28
41	3976
410	8016
4100	188
4101	12
41014	64
4102	756
41025	80
4103	1344
4104	752
4105	1828
4106	108
4107	28
4108	64
4109	172
411	96
4110	64
4111	232
4112	8
4113	128
41136	16
4114	36
4115	72
4116	376
4117	524
4118	44
4119	92
412	3720
4120	12
4121	2404
4122	108
4123	376
4124	444
4125	424
4126	240
4127	264
4128	1812
41285	1928
4129	68
413	4640
4130	196
4131	296
4132	652
4133	940
41336	9
4134	8
4135	156
4136	12
4137	36
4138	24
4139	40
414	344
4140	28
4141	172
41411	36
4142	132
41425	16
4143	272
4144	644
4145	3
4146	164
4147	40
4148	2296
4149	648
415	1576
4150	12
4151	156
4152	96
41527	156
4153	264
4154	84
4155	456
4156	8
41564	6
41566	1820
41569	3392
4157	32
41571	992
41573	300
41575	56
4158	352
41585	72
4159	540
416	1504
4160	140
4161	3112
41617	40
4162	148
41627	4
4163	36
4164	132
4165	72
4166	268
4167	1128
4168	180
4169	224
41699	6
417	2868
4170	3
4171	15
41716	412
4172	16
41721	44
4173	12
4174	404
4175	96
4176	36
41769	24
4177	80
4178	304
4179	60
418	236
4180	44
4181	100
4182	16
4183	72
41831	8
4184	184
4185	44
4186	92
41863	284
4187	200
4188	140
4189	64
419	2000
4190	144
4191	308
4192	36
4193	28
4194	68
4195	164
4196	16
4197	84
4198	92
4199	64
41997	1120
42	1008
420	5120
4200	212
42002	236
42004	300
42007	200
42009	96
4201	60
42011	428
42013	108
42015	144
42018	156
4202	8
42021	28
4203	200
4204	72
4205	456
42053	12
4206	112
4207	412
4208	40
4209	44
42094	36
421	544
4210	712
4211	424
4212	224
4213	140
4214	1052
4215	328
4216	220
4217	120
4218	332
4219	204
42197	100
422	480
4220	436
4221	208
42213	3
42217	16
4222	116
4223	2220
4224	380
4225	836
4226	8724
4227	88
4228	648
4229	144
423	988
4230	4
4231	428
4232	1036
4233	260
4234	480
4235	1736
4236	24
4237	72
4238	928
4239	2292
424	328
4240	172
4241	156
42418	296
4242	44
4243	32
4244	24
4245	20
4246	3592
4247	708
4248	436
4249	24
425	332
4250	52
4251	280
4252	56
4253	20
4254	532
4255	508
42556	4
4256	64
4257	12
4258	20
4259	248
426	3024
4260	44
42602	6
4261	44
4262	2736
4263	508
42632	216
42634	24
4265	388
4266	224
4267	328
4268	192
42681	8
4269	8
427	1220
4270	4988
4271	36
42718	320
4272	48
42721	220
42723	376
42725	324
42728	124
4273	268
42730	108
42732	148
42734	120
42736	10
42738	368
4274	500
42740	24
4275	892
4276	200
4277	236
4278	196
42783	1
4279	188
428	3636
4280	2364
4281	28
4282	244
4283	148
4284	136
4285	676
4286	80
4287	84
4288	64
4289	60
429	1316
4290	304
42900	72
4291	1664
4292	904
4293	460
4294	236
4295	24
4296	812
4297	244
4298	532
4299	3716
43	2440
430	200
4300	128
43007	2
4301	28
43011	9
4302	16
4303	36
4304	436
4305	696
4306	10132
4307	56
4308	4104
4309	4
431	3300
4310	5880
4311	3
4312	88
4313	128
4314	40
4315	16
4316	72
4317	432
4318	280
4319	32
432	4592
4320	40
4321	2208
4322	784
4323	92
4324	36
4325	24
4326	1380
4327	1148
4328	76
4329	472
433	572
4330	48
4331	144
4332	96
4333	1112
43333	72
4334	264
4335	12
4336	160
4337	124
43376	152
4338	212
4339	296
43391	15
43396	384
434	8980
4340	516
4341	116
43419	52
4342	32
4343	1588
4344	1788
4345	368
4346	4
43460	136
4347	56
4348	8
4349	484
435	5928
4350	136
4351	1452
4352	116
4353	236
4354	208
4355	192
43556	52
43558	76
4356	500
43560	200
4357	264
4358	12
4359	556
436	464
4360	68
4361	3052
4362	12
4363	24
4364	4
4365	12
4366	1696
4367	2112
43679	368
4368	512
43684	100
4369	2044
437	1624
4370	3480
43708	212
4371	72
43710	2
4372	392
4373	352
4374	24
43744	68
4375	44
4376	40
4377	20
4378	1932
4379	16
438	916
4380	856
4381	572
4382	44
4383	496
43836	404
4384	108
4385	21
43853	3
4386	1464
43869	124
4387	1216
43871	400
4388	2600
4389	196
43899	12
439	24
4390	232
43904	64
43906	24
43908	24
4391	108
43910	32
43912	100
43914	56
43917	284
43919	232
4392	292
43921	216
43923	36
43926	4
43928	612
4393	60
43930	160
43932	72
43934	60
43936	376
4394	204
4395	40
4396	1428
4397	216
4398	212
43987	12
4399	116
44	4576
440	16756
4400	24
44004	540
4401	120
4402	40
44022	712
4403	212
4404	76
4405	196
44058	28
4406	1192
4407	324
44073	40
4408	64
4409	196
441	2664
4410	692
4411	92
4412	128
4413	24
4414	256
4415	152
4416	136
44161	4
44168	48
4417	28
4418	60
44189	36
4419	140
44191	3096
44193	388
44195	1760
44197	196
44199	1472
442	15144
4420	60
44204	428
4421	30
4422	388
44225	80
4423	84
44238	4
4424	432
4425	152
4426	144
4427	1180
4428	84
4429	356
443	200
4430	40
44301	20
4431	44
4432	276
4433	140
4434	24
4435	44
4436	72
4437	516
4438	144
4439	124
44397	192
44399	92
444	428
4440	312
4441	100
4442	176
4443	384
4444	400
4445	44
4446	4424
4447	2452
4448	2928
4449	8
44494	52
445	720
4450	536
4451	24
44511	20
4452	320
4453	100
4454	8
4455	9
44555	576
4456	16
4457	4
4458	48
44587	8
4459	24
44595	12
446	1684
4460	6
4461	12
44613	108
4462	80
4463	52
44633	92
4464	556
4465	608
44653	4
44657	56
4466	444
44665	2284
4467	2472
4468	172
4469	60
44694	1024
447	196
4470	116
44709	432
4471	272
4472	80
44729	72
4473	304
44731	80
4474	968
4475	92
44759	220
4476	236
44761	976
4477	600
44777	6
4478	864
44788	344
4479	284
448	2512
4480	488
4481	56
44815	24
4482	292
44828	392
4483	644
4484	208
44840	224
44844	18
44849	48
4485	260
4486	112
44864	304
4487	800
4488	808
44889	24
4489	2912
449	288
4490	140
4491	32
44911	12
4492	364
44929	120
4493	148
44937	136
4494	112
44949	44
4495	188
4496	408
4497	52
44972	596
44974	352
44978	3
4498	668
4499	2956
45	7600
450	2576
4500	184
4501	348
4502	596
45028	512
4503	152
4504	152
4505	152
4506	832
45062	424
4507	52
45074	164
4508	1124
45081	660
4509	532
451	524
4510	44
45106	316
4511	160
4512	132
4513	60
4514	136
4515	380
4516	256
4517	264
45175	176
4518	404
45183	192
45186	1660
4519	1484
452	1152
4520	432
45208	208
4521	144
45210	964
4522	128
45221	132
4523	332
4524	284
4525	128
4526	768
4527	156
4528	60
4529	516
453	824
4530	48
4531	628
4532	324
4533	728
45335	44
4534	260
4535	736
4536	56
45361	152
4537	376
4538	32
45382	132
4539	56
454	20264
4540	72
4541	520
45412	3
4542	44
4543	128
45431	1148
4544	544
45440	300
45442	204
45447	2520
4545	1072
4546	800
4547	40
4548	40
4549	16
45499	3140
455	2596
4550	64
45501	384
45503	40
4551	8
45517	1892
4552	156
45525	56
4553	424
4554	16
4555	140
4556	60
4557	332
4558	2040
4559	136
456	836
4560	40
4561	152
45611	12
4562	268
4563	436
45635	100
4564	348
4565	364
45658	24
4566	200
45662	156
45664	28
45666	300
45668	544
4567	72
45672	892
45679	8
4568	192
4569	68
457	37840
4570	144
45707	1
4571	5996
4572	772
45720	1568
45722	4412
45726	416
45728	1256
4573	144
45730	676
45732	500
4574	216
4575	68
4576	56
4577	608
4578	368
4579	40
458	908
4580	380
4581	76
4582	52
4583	76
4584	240
4585	384
45852	60
4586	144
4587	1232
4588	124
45880	616
4589	472
459	912
4590	124
4591	440
4592	60
45928	360
4593	248
4594	52
4595	256
45950	1592
4596	44
4597	296
4598	104
45981	63
4599	536
46	2708
460	792
4600	336
4601	68
4602	440
4603	352
46034	2
4604	24
4605	312
4606	48
46062	64
4607	72
4608	112
4609	76
461	728
4610	208
4611	116
4612	512
4613	692
4614	404
4615	160
4616	1216
4617	196
4618	404
4619	308
46194	8
462	172
4620	172
4621	2688
4622	212
4623	2792
46231	2
4624	336
4625	256
46258	9
4626	108
4627	72
4628	264
4629	128
463	140
4630	64
4631	20
4632	72
46322	344
4633	80
46335	264
46337	48
4634	84
46347	60
4635	136
4636	252
4637	72
4638	1960
4639	1384
464	1100
4640	240
4641	1948
4642	832
4643	2672
46430	24
4644	208
4645	80
4646	144
4647	12
4648	3
4649	200
465	628
4650	40
4651	52
4652	60
4653	116
46530	980
4654	972
4655	56
46559	132
4656	9
4657	40
46572	40
46574	52
46578	2436
4658	84
46581	1
4659	184
466	10356
4660	108
4661	864
4662	616
4663	132
4664	324
4665	184
46653	15
4666	116
46664	12
4667	20
4668	36
4669	112
467	556
4670	284
4671	76
4672	376
46723	2112
4673	1276
4674	116
4675	360
4676	608
4677	1612
46772	120
4678	1444
4679	2020
468	5940
4680	160
46803	96
4681	1880
4682	440
4683	288
46839	18
4684	24
4685	160
46850	208
46855	76
4686	344
46865	132
4687	40
4688	488
4689	48
469	1200
4690	188
46901	4
4691	44
46919	44
4692	144
4693	24
4694	16
46948	604
4695	40
46959	52
4696	156
46965	884
46967	212
4697	204
46970	628
46972	988
46974	192
46976	2416
4698	32
4699	576
47	13196
470	372
4700	836
4701	3732
4702	30
4703	1268
4704	240
47044	832
47047	2
47049	12
4705	324
4706	136
4707	36
4708	148
4709	204
47099	1376
471	4876
4710	548
4711	100
47117	28
4712	72
47122	208
47124	76
4713	1120
4714	200
47148	20
4715	36
4716	52
4717	32
4718	5064
4719	456
472	540
4720	3220
47200	728
47202	52
4721	332
4722	76
4723	576
4724	12
4725	588
47254	48
4726	12
47261	88
47264	120
4727	348
47274	36
4728	1164
4729	108
473	508
47306	52
4731	72
4732	672
4733	444
47330	16
4734	1980
4735	1108
4736	208
4737	144
4738	176
47382	188
47384	20
4739	20
47394	12
474	16176
4740	44
4741	636
4742	4
47423	532
4743	196
4744	1368
47446	28
4745	672
4746	28
47465	164
4747	4
4748	604
4749	204
47493	16
475	3748
4750	268
4751	40
47516	52
47518	192
4752	60
4753	56
4754	988
4755	12
4756	616
4757	468
4758	192
4759	40
476	204
